Timestamp,Room_ID,Temperature_C,MQ2_Gas,True_Label
2026-04-15 22:26:02.428599,101,22.3,315,Normal
2026-04-15 22:27:02.428599,101,22.0,303,Normal
2026-04-15 22:28:02.428599,101,22.5,303,Normal
2026-04-15 22:29:02.428599,101,21.6,306,Normal
2026-04-15 22:30:02.428599,101,21.8,289,Normal
2026-04-15 22:31:02.428599,101,21.8,310,Normal
2026-04-15 22:32:02.428599,101,21.3,299,Normal
2026-04-15 22:33:02.428599,101,22.1,307,Normal
2026-04-15 22:34:02.428599,101,22.1,289,Normal
2026-04-15 22:35:02.428599,101,22.0,284,Normal
2026-04-15 22:36:02.428599,101,21.9,308,Normal
2026-04-15 22:37:02.428599,101,21.3,304,Normal
2026-04-15 22:38:02.428599,101,21.8,291,Normal
2026-04-15 22:39:02.428599,101,21.8,291,Normal
2026-04-15 22:40:02.428599,101,21.6,311,Normal
2026-04-15 22:41:02.428599,101,21.9,288,Normal
2026-04-15 22:42:02.428599,101,22.2,316,Normal
2026-04-15 22:43:02.428599,101,22.9,291,Normal
2026-04-15 22:44:02.428599,101,22.1,306,Normal
2026-04-15 22:45:02.428599,101,22.1,297,Normal
2026-04-15 22:46:02.428599,101,22.0,306,Normal
2026-04-15 22:47:02.428599,101,21.0,295,Normal
2026-04-15 22:48:02.428599,101,22.0,298,Normal
2026-04-15 22:49:02.428599,101,22.0,300,Normal
2026-04-15 22:50:02.428599,101,23.2,290,Normal
2026-04-15 22:51:02.428599,101,21.9,307,Normal
2026-04-15 22:52:02.428599,101,22.2,295,Normal
2026-04-15 22:53:02.428599,101,22.0,298,Normal
2026-04-15 22:54:02.428599,101,21.4,290,Normal
2026-04-15 22:55:02.428599,101,22.6,274,Normal
2026-04-15 22:56:02.428599,101,22.4,298,Normal
2026-04-15 22:57:02.428599,101,22.4,324,Normal
2026-04-15 22:58:02.428599,101,21.5,308,Normal
2026-04-15 22:59:02.428599,101,22.7,300,Normal
2026-04-15 23:00:02.428599,101,21.3,297,Normal
2026-04-15 23:01:02.428599,101,22.3,300,Normal
2026-04-15 23:02:02.428599,101,23.1,305,Normal
2026-04-15 23:03:02.428599,101,21.5,288,Normal
2026-04-15 23:04:02.428599,101,21.7,311,Normal
2026-04-15 23:05:02.428599,101,22.0,307,Normal
2026-04-15 23:06:02.428599,101,21.7,307,Normal
2026-04-15 23:07:02.428599,101,21.2,304,Normal
2026-04-15 23:08:02.428599,101,22.0,300,Normal
2026-04-15 23:09:02.428599,101,21.5,307,Normal
2026-04-15 23:10:02.428599,101,22.2,306,Normal
2026-04-15 23:11:02.428599,101,21.5,296,Normal
2026-04-15 23:12:02.428599,101,22.8,294,Normal
2026-04-15 23:13:02.428599,101,21.6,301,Normal
2026-04-15 23:14:02.428599,101,21.8,315,Normal
2026-04-15 23:15:02.428599,101,22.4,288,Normal
2026-04-15 23:16:02.428599,101,21.4,285,Normal
2026-04-15 23:17:02.428599,101,22.1,302,Normal
2026-04-15 23:18:02.428599,101,22.7,301,Normal
2026-04-15 23:19:02.428599,101,21.2,302,Normal
2026-04-15 23:20:02.428599,101,22.1,302,Normal
2026-04-15 23:21:02.428599,101,22.1,298,Normal
2026-04-15 23:22:02.428599,101,22.4,315,Normal
2026-04-15 23:23:02.428599,101,21.4,284,Normal
2026-04-15 23:24:02.428599,101,21.3,292,Normal
2026-04-15 23:25:02.428599,101,22.3,299,Normal
2026-04-15 23:26:02.428599,101,22.1,284,Normal
2026-04-15 23:27:02.428599,101,22.1,298,Normal
2026-04-15 23:28:02.428599,101,22.2,317,Normal
2026-04-15 23:29:02.428599,101,21.7,300,Normal
2026-04-15 23:30:02.428599,101,22.1,302,Normal
2026-04-15 23:31:02.428599,101,22.1,287,Normal
2026-04-15 23:32:02.428599,101,21.6,294,Normal
2026-04-15 23:33:02.428599,101,22.9,296,Normal
2026-04-15 23:34:02.428599,101,22.2,297,Normal
2026-04-15 23:35:02.428599,101,21.4,313,Normal
2026-04-15 23:36:02.428599,101,22.3,306,Normal
2026-04-15 23:37:02.428599,101,21.5,289,Normal
2026-04-15 23:38:02.428599,101,22.4,302,Normal
2026-04-15 23:39:02.428599,101,22.6,305,Normal
2026-04-15 23:40:02.428599,101,21.6,311,Normal
2026-04-15 23:41:02.428599,101,22.5,316,Normal
2026-04-15 23:42:02.428599,101,22.2,290,Normal
2026-04-15 23:43:02.428599,101,22.4,292,Normal
2026-04-15 23:44:02.428599,101,22.9,287,Normal
2026-04-15 23:45:02.428599,101,21.9,298,Normal
2026-04-15 23:46:02.428599,101,21.6,305,Normal
2026-04-15 23:47:02.428599,101,21.6,310,Normal
2026-04-15 23:48:02.428599,101,21.6,299,Normal
2026-04-15 23:49:02.428599,101,22.0,297,Normal
2026-04-15 23:50:02.428599,101,22.2,302,Normal
2026-04-15 23:51:02.428599,101,22.1,292,Normal
2026-04-15 23:52:02.428599,101,22.4,321,Normal
2026-04-15 23:53:02.428599,101,22.0,284,Normal
2026-04-15 23:54:02.428599,101,22.7,302,Normal
2026-04-15 23:55:02.428599,101,21.9,320,Normal
2026-04-15 23:56:02.428599,101,23.4,300,Normal
2026-04-15 23:57:02.428599,101,22.3,298,Normal
2026-04-15 23:58:02.428599,101,21.6,296,Normal
2026-04-15 23:59:02.428599,101,21.5,298,Normal
2026-04-16 00:00:02.428599,101,22.2,314,Normal
2026-04-16 00:01:02.428599,101,21.9,278,Normal
2026-04-16 00:02:02.428599,101,22.4,315,Normal
2026-04-16 00:03:02.428599,101,22.2,286,Normal
2026-04-16 00:04:02.428599,101,22.0,297,Normal
2026-04-16 00:05:02.428599,101,21.6,296,Normal
2026-04-16 00:06:02.428599,101,21.2,306,Normal
2026-04-16 00:07:02.428599,101,21.8,284,Normal
2026-04-16 00:08:02.428599,101,22.4,305,Normal
2026-04-16 00:09:02.428599,101,22.1,320,Normal
2026-04-16 00:10:02.428599,101,21.4,286,Normal
2026-04-16 00:11:02.428599,101,22.1,302,Normal
2026-04-16 00:12:02.428599,101,22.2,293,Normal
2026-04-16 00:13:02.428599,101,21.6,304,Normal
2026-04-16 00:14:02.428599,101,22.1,300,Normal
2026-04-16 00:15:02.428599,101,22.0,294,Normal
2026-04-16 00:16:02.428599,101,21.4,305,Normal
2026-04-16 00:17:02.428599,101,22.2,318,Normal
2026-04-16 00:18:02.428599,101,22.3,298,Normal
2026-04-16 00:19:02.428599,101,22.5,307,Normal
2026-04-16 00:20:02.428599,101,22.5,287,Normal
2026-04-16 00:21:02.428599,101,21.3,290,Normal
2026-04-16 00:22:02.428599,101,21.5,305,Normal
2026-04-16 00:23:02.428599,101,22.3,315,Normal
2026-04-16 00:24:02.428599,101,22.3,304,Normal
2026-04-16 00:25:02.428599,101,22.3,297,Normal
2026-04-16 00:26:02.428599,101,23.9,300,Normal
2026-04-16 00:27:02.428599,101,22.3,287,Normal
2026-04-16 00:28:02.428599,101,22.6,306,Normal
2026-04-16 00:29:02.428599,101,22.5,309,Normal
2026-04-16 00:30:02.428599,101,22.3,295,Normal
2026-04-16 00:31:02.428599,101,21.8,295,Normal
2026-04-16 00:32:02.428599,101,22.4,303,Normal
2026-04-16 00:33:02.428599,101,21.6,296,Normal
2026-04-16 00:34:02.428599,101,21.9,299,Normal
2026-04-16 00:35:02.428599,101,21.8,321,Normal
2026-04-16 00:36:02.428599,101,22.0,298,Normal
2026-04-16 00:37:02.428599,101,23.2,296,Normal
2026-04-16 00:38:02.428599,101,21.1,294,Normal
2026-04-16 00:39:02.428599,101,22.3,307,Normal
2026-04-16 00:40:02.428599,101,21.2,298,Normal
2026-04-16 00:41:02.428599,101,21.8,294,Normal
2026-04-16 00:42:02.428599,101,22.5,313,Normal
2026-04-16 00:43:02.428599,101,22.0,314,Normal
2026-04-16 00:44:02.428599,101,21.5,294,Normal
2026-04-16 00:45:02.428599,101,21.6,281,Normal
2026-04-16 00:46:02.428599,101,22.3,310,Normal
2026-04-16 00:47:02.428599,101,21.6,293,Normal
2026-04-16 00:48:02.428599,101,22.1,308,Normal
2026-04-16 00:49:02.428599,101,22.0,280,Normal
2026-04-16 00:50:02.428599,101,21.7,309,Normal
2026-04-16 00:51:02.428599,101,23.1,288,Normal
2026-04-16 00:52:02.428599,101,22.3,307,Normal
2026-04-16 00:53:02.428599,101,21.0,300,Normal
2026-04-16 00:54:02.428599,101,22.1,290,Normal
2026-04-16 00:55:02.428599,101,21.7,296,Normal
2026-04-16 00:56:02.428599,101,22.4,307,Normal
2026-04-16 00:57:02.428599,101,21.6,301,Normal
2026-04-16 00:58:02.428599,101,21.9,306,Normal
2026-04-16 00:59:02.428599,101,22.3,320,Normal
2026-04-16 01:00:02.428599,101,22.4,284,Normal
2026-04-16 01:01:02.428599,101,21.4,316,Normal
2026-04-16 01:02:02.428599,101,21.8,301,Normal
2026-04-16 01:03:02.428599,101,21.8,291,Normal
2026-04-16 01:04:02.428599,101,21.7,287,Normal
2026-04-16 01:05:02.428599,101,22.9,298,Normal
2026-04-16 01:06:02.428599,101,22.2,309,Normal
2026-04-16 01:07:02.428599,101,21.4,299,Normal
2026-04-16 01:08:02.428599,101,22.5,315,Normal
2026-04-16 01:09:02.428599,101,23.1,285,Normal
2026-04-16 01:10:02.428599,101,22.5,300,Normal
2026-04-16 01:11:02.428599,101,21.2,287,Normal
2026-04-16 01:12:02.428599,101,21.8,304,Normal
2026-04-16 01:13:02.428599,101,22.6,309,Normal
2026-04-16 01:14:02.428599,101,21.6,296,Normal
2026-04-16 01:15:02.428599,101,22.2,274,Normal
2026-04-16 01:16:02.428599,101,22.4,302,Normal
2026-04-16 01:17:02.428599,101,21.5,304,Normal
2026-04-16 01:18:02.428599,101,22.0,304,Normal
2026-04-16 01:19:02.428599,101,20.4,312,Normal
2026-04-16 01:20:02.428599,101,21.5,289,Normal
2026-04-16 01:21:02.428599,101,21.9,307,Normal
2026-04-16 01:22:02.428599,101,21.4,312,Normal
2026-04-16 01:23:02.428599,101,22.8,282,Normal
2026-04-16 01:24:02.428599,101,21.3,303,Normal
2026-04-16 01:25:02.428599,101,21.8,295,Normal
2026-04-16 01:26:02.428599,101,22.1,299,Normal
2026-04-16 01:27:02.428599,101,22.7,303,Normal
2026-04-16 01:28:02.428599,101,21.3,295,Normal
2026-04-16 01:29:02.428599,101,22.6,293,Normal
2026-04-16 01:30:02.428599,101,22.0,300,Normal
2026-04-16 01:31:02.428599,101,21.5,289,Normal
2026-04-16 01:32:02.428599,101,22.2,289,Normal
2026-04-16 01:33:02.428599,101,22.1,307,Normal
2026-04-16 01:34:02.428599,101,21.7,289,Normal
2026-04-16 01:35:02.428599,101,22.0,307,Normal
2026-04-16 01:36:02.428599,101,21.8,305,Normal
2026-04-16 01:37:02.428599,101,22.1,283,Normal
2026-04-16 01:38:02.428599,101,22.3,293,Normal
2026-04-16 01:39:02.428599,101,22.8,312,Normal
2026-04-16 01:40:02.428599,101,21.4,290,Normal
2026-04-16 01:41:02.428599,101,23.1,295,Normal
2026-04-16 01:42:02.428599,101,21.0,305,Normal
2026-04-16 01:43:02.428599,101,21.9,308,Normal
2026-04-16 01:44:02.428599,101,22.3,297,Normal
2026-04-16 01:45:02.428599,101,22.1,294,Normal
2026-04-16 01:46:02.428599,101,21.7,314,Normal
2026-04-16 01:47:02.428599,101,21.9,317,Normal
2026-04-16 01:48:02.428599,101,21.8,310,Normal
2026-04-16 01:49:02.428599,101,21.7,301,Normal
2026-04-16 01:50:02.428599,101,22.4,292,Normal
2026-04-16 01:51:02.428599,101,22.2,292,Normal
2026-04-16 01:52:02.428599,101,21.7,305,Normal
2026-04-16 01:53:02.428599,101,22.4,304,Normal
2026-04-16 01:54:02.428599,101,22.2,314,Normal
2026-04-16 01:55:02.428599,101,22.4,307,Normal
2026-04-16 01:56:02.428599,101,22.3,285,Normal
2026-04-16 01:57:02.428599,101,21.6,311,Normal
2026-04-16 01:58:02.428599,101,21.7,290,Normal
2026-04-16 01:59:02.428599,101,22.4,296,Normal
2026-04-16 02:00:02.428599,101,22.3,303,Normal
2026-04-16 02:01:02.428599,101,22.0,320,Normal
2026-04-16 02:02:02.428599,101,22.1,331,Normal
2026-04-16 02:03:02.428599,101,22.6,306,Normal
2026-04-16 02:04:02.428599,101,21.7,298,Normal
2026-04-16 02:05:02.428599,101,22.3,305,Normal
2026-04-16 02:06:02.428599,101,21.9,309,Normal
2026-04-16 02:07:02.428599,101,21.9,297,Normal
2026-04-16 02:08:02.428599,101,22.5,318,Normal
2026-04-16 02:09:02.428599,101,22.4,302,Normal
2026-04-16 02:10:02.428599,101,22.4,305,Normal
2026-04-16 02:11:02.428599,101,22.7,307,Normal
2026-04-16 02:12:02.428599,101,22.0,304,Normal
2026-04-16 02:13:02.428599,101,22.3,308,Normal
2026-04-16 02:14:02.428599,101,21.8,294,Normal
2026-04-16 02:15:02.428599,101,22.2,294,Normal
2026-04-16 02:16:02.428599,101,21.9,289,Normal
2026-04-16 02:17:02.428599,101,22.0,304,Normal
2026-04-16 02:18:02.428599,101,22.3,308,Normal
2026-04-16 02:19:02.428599,101,21.6,305,Normal
2026-04-16 02:20:02.428599,101,23.0,317,Normal
2026-04-16 02:21:02.428599,101,21.5,300,Normal
2026-04-16 02:22:02.428599,101,21.4,307,Normal
2026-04-16 02:23:02.428599,101,22.6,289,Normal
2026-04-16 02:24:02.428599,101,22.4,296,Normal
2026-04-16 02:25:02.428599,101,22.3,307,Normal
2026-04-16 02:26:02.428599,101,22.3,308,Normal
2026-04-16 02:27:02.428599,101,22.0,297,Normal
2026-04-16 02:28:02.428599,101,21.6,299,Normal
2026-04-16 02:29:02.428599,101,22.0,285,Normal
2026-04-16 02:30:02.428599,101,21.7,296,Normal
2026-04-16 02:31:02.428599,101,22.5,309,Normal
2026-04-16 02:32:02.428599,101,21.9,306,Normal
2026-04-16 02:33:02.428599,101,21.6,305,Normal
2026-04-16 02:34:02.428599,101,21.8,300,Normal
2026-04-16 02:35:02.428599,101,22.2,300,Normal
2026-04-16 02:36:02.428599,101,21.7,293,Normal
2026-04-16 02:37:02.428599,101,21.6,307,Normal
2026-04-16 02:38:02.428599,101,22.1,304,Normal
2026-04-16 02:39:02.428599,101,22.1,305,Normal
2026-04-16 02:40:02.428599,101,21.7,295,Normal
2026-04-16 02:41:02.428599,101,21.8,278,Normal
2026-04-16 02:42:02.428599,101,22.1,311,Normal
2026-04-16 02:43:02.428599,101,21.3,295,Normal
2026-04-16 02:44:02.428599,101,21.3,291,Normal
2026-04-16 02:45:02.428599,101,21.6,307,Normal
2026-04-16 02:46:02.428599,101,21.9,296,Normal
2026-04-16 02:47:02.428599,101,22.2,311,Normal
2026-04-16 02:48:02.428599,101,22.7,306,Normal
2026-04-16 02:49:02.428599,101,22.4,307,Normal
2026-04-16 02:50:02.428599,101,21.9,286,Normal
2026-04-16 02:51:02.428599,101,22.0,312,Normal
2026-04-16 02:52:02.428599,101,21.5,303,Normal
2026-04-16 02:53:02.428599,101,22.0,296,Normal
2026-04-16 02:54:02.428599,101,21.9,301,Normal
2026-04-16 02:55:02.428599,101,22.2,282,Normal
2026-04-16 02:56:02.428599,101,21.6,304,Normal
2026-04-16 02:57:02.428599,101,22.3,290,Normal
2026-04-16 02:58:02.428599,101,22.8,286,Normal
2026-04-16 02:59:02.428599,101,21.9,285,Normal
2026-04-16 03:00:02.428599,101,22.2,311,Normal
2026-04-16 03:01:02.428599,101,22.3,294,Normal
2026-04-16 03:02:02.428599,101,21.8,315,Normal
2026-04-16 03:03:02.428599,101,22.1,295,Normal
2026-04-16 03:04:02.428599,101,22.0,283,Normal
2026-04-16 03:05:02.428599,101,22.0,289,Normal
2026-04-16 03:06:02.428599,101,21.6,312,Normal
2026-04-16 03:07:02.428599,101,22.0,298,Normal
2026-04-16 03:08:02.428599,101,22.2,295,Normal
2026-04-16 03:09:02.428599,101,22.7,302,Normal
2026-04-16 03:10:02.428599,101,22.5,305,Normal
2026-04-16 03:11:02.428599,101,23.1,311,Normal
2026-04-16 03:12:02.428599,101,21.6,314,Normal
2026-04-16 03:13:02.428599,101,22.4,296,Normal
2026-04-16 03:14:02.428599,101,22.1,287,Normal
2026-04-16 03:15:02.428599,101,23.1,296,Normal
2026-04-16 03:16:02.428599,101,21.6,303,Normal
2026-04-16 03:17:02.428599,101,21.6,290,Normal
2026-04-16 03:18:02.428599,101,21.7,290,Normal
2026-04-16 03:19:02.428599,101,20.9,303,Normal
2026-04-16 03:20:02.428599,101,21.7,300,Normal
2026-04-16 03:21:02.428599,101,21.6,300,Normal
2026-04-16 03:22:02.428599,101,22.1,292,Normal
2026-04-16 03:23:02.428599,101,22.2,298,Normal
2026-04-16 03:24:02.428599,101,22.9,291,Normal
2026-04-16 03:25:02.428599,101,22.5,309,Normal
2026-04-16 03:26:02.428599,101,21.7,310,Normal
2026-04-16 03:27:02.428599,101,21.6,282,Normal
2026-04-16 03:28:02.428599,101,22.2,291,Normal
2026-04-16 03:29:02.428599,101,21.3,285,Normal
2026-04-16 03:30:02.428599,101,22.9,293,Normal
2026-04-16 03:31:02.428599,101,22.6,299,Normal
2026-04-16 03:32:02.428599,101,21.8,286,Normal
2026-04-16 03:33:02.428599,101,21.1,291,Normal
2026-04-16 03:34:02.428599,101,22.7,290,Normal
2026-04-16 03:35:02.428599,101,21.9,302,Normal
2026-04-16 03:36:02.428599,101,22.6,301,Normal
2026-04-16 03:37:02.428599,101,21.2,583,Cigarette
2026-04-16 03:38:02.428599,101,21.7,599,Cigarette
2026-04-16 03:39:02.428599,101,22.0,600,Cigarette
2026-04-16 03:40:02.428599,101,22.0,609,Cigarette
2026-04-16 03:41:02.428599,101,21.8,573,Cigarette
2026-04-16 03:42:02.428599,101,22.3,612,Cigarette
2026-04-16 03:43:02.428599,101,21.5,546,Cigarette
2026-04-16 03:44:02.428599,101,21.9,587,Cigarette
2026-04-16 03:45:02.428599,101,22.1,590,Cigarette
2026-04-16 03:46:02.428599,101,22.3,613,Cigarette
2026-04-16 03:47:02.428599,101,22.4,600,Cigarette
2026-04-16 03:48:02.428599,101,21.4,572,Cigarette
2026-04-16 03:49:02.428599,101,21.2,580,Cigarette
2026-04-16 03:50:02.428599,101,22.6,604,Cigarette
2026-04-16 03:51:02.428599,101,22.2,598,Cigarette
2026-04-16 03:52:02.428599,101,21.6,588,Cigarette
2026-04-16 03:53:02.428599,101,22.8,590,Cigarette
2026-04-16 03:54:02.428599,101,22.1,614,Cigarette
2026-04-16 03:55:02.428599,101,22.6,590,Cigarette
2026-04-16 03:56:02.428599,101,22.0,598,Cigarette
2026-04-16 03:57:02.428599,101,23.0,310,Normal
2026-04-16 03:58:02.428599,101,22.9,312,Normal
2026-04-16 03:59:02.428599,101,21.9,298,Normal
2026-04-16 04:00:02.428599,101,22.5,300,Normal
2026-04-16 04:01:02.428599,101,22.3,285,Normal
2026-04-16 04:02:02.428599,101,22.7,305,Normal
2026-04-16 04:03:02.428599,101,21.5,306,Normal
2026-04-16 04:04:02.428599,101,22.3,299,Normal
2026-04-16 04:05:02.428599,101,22.5,311,Normal
2026-04-16 04:06:02.428599,101,21.1,297,Normal
2026-04-16 04:07:02.428599,101,21.4,306,Normal
2026-04-16 04:08:02.428599,101,21.0,290,Normal
2026-04-16 04:09:02.428599,101,21.9,300,Normal
2026-04-16 04:10:02.428599,101,22.4,298,Normal
2026-04-16 04:11:02.428599,101,22.8,302,Normal
2026-04-16 04:12:02.428599,101,22.0,296,Normal
2026-04-16 04:13:02.428599,101,22.8,299,Normal
2026-04-16 04:14:02.428599,101,21.3,308,Normal
2026-04-16 04:15:02.428599,101,21.1,296,Normal
2026-04-16 04:16:02.428599,101,22.0,284,Normal
2026-04-16 04:17:02.428599,101,22.2,317,Normal
2026-04-16 04:18:02.428599,101,22.0,314,Normal
2026-04-16 04:19:02.428599,101,21.0,287,Normal
2026-04-16 04:20:02.428599,101,22.0,307,Normal
2026-04-16 04:21:02.428599,101,21.3,295,Normal
2026-04-16 04:22:02.428599,101,22.3,303,Normal
2026-04-16 04:23:02.428599,101,22.2,303,Normal
2026-04-16 04:24:02.428599,101,21.5,298,Normal
2026-04-16 04:25:02.428599,101,21.7,292,Normal
2026-04-16 04:26:02.428599,101,21.5,293,Normal
2026-04-16 04:27:02.428599,101,22.0,291,Normal
2026-04-16 04:28:02.428599,101,22.5,292,Normal
2026-04-16 04:29:02.428599,101,21.5,299,Normal
2026-04-16 04:30:02.428599,101,22.3,293,Normal
2026-04-16 04:31:02.428599,101,21.7,307,Normal
2026-04-16 04:32:02.428599,101,21.6,315,Normal
2026-04-16 04:33:02.428599,101,21.9,294,Normal
2026-04-16 04:34:02.428599,101,21.5,302,Normal
2026-04-16 04:35:02.428599,101,21.7,305,Normal
2026-04-16 04:36:02.428599,101,21.4,305,Normal
2026-04-16 04:37:02.428599,101,23.0,301,Normal
2026-04-16 04:38:02.428599,101,22.0,307,Normal
2026-04-16 04:39:02.428599,101,21.7,305,Normal
2026-04-16 04:40:02.428599,101,22.1,288,Normal
2026-04-16 04:41:02.428599,101,21.9,309,Normal
2026-04-16 04:42:02.428599,101,21.9,309,Normal
2026-04-16 04:43:02.428599,101,22.3,292,Normal
2026-04-16 04:44:02.428599,101,22.4,300,Normal
2026-04-16 04:45:02.428599,101,21.7,307,Normal
2026-04-16 04:46:02.428599,101,21.7,298,Normal
2026-04-16 04:47:02.428599,101,21.9,311,Normal
2026-04-16 04:48:02.428599,101,20.8,324,Normal
2026-04-16 04:49:02.428599,101,21.2,292,Normal
2026-04-16 04:50:02.428599,101,22.7,286,Normal
2026-04-16 04:51:02.428599,101,22.8,303,Normal
2026-04-16 04:52:02.428599,101,21.9,307,Normal
2026-04-16 04:53:02.428599,101,22.3,298,Normal
2026-04-16 04:54:02.428599,101,22.2,315,Normal
2026-04-16 04:55:02.428599,101,23.5,287,Normal
2026-04-16 04:56:02.428599,101,22.6,307,Normal
2026-04-16 04:57:02.428599,101,21.9,294,Normal
2026-04-16 04:58:02.428599,101,21.5,317,Normal
2026-04-16 04:59:02.428599,101,21.2,320,Normal
2026-04-16 05:00:02.428599,101,22.1,292,Normal
2026-04-16 05:01:02.428599,101,21.6,295,Normal
2026-04-16 05:02:02.428599,101,21.3,309,Normal
2026-04-16 05:03:02.428599,101,21.7,296,Normal
2026-04-16 05:04:02.428599,101,21.5,300,Normal
2026-04-16 05:05:02.428599,101,22.8,300,Normal
2026-04-16 05:06:02.428599,101,22.4,281,Normal
2026-04-16 05:07:02.428599,101,22.0,300,Normal
2026-04-16 05:08:02.428599,101,22.7,293,Normal
2026-04-16 05:09:02.428599,101,22.0,295,Normal
2026-04-16 05:10:02.428599,101,21.6,314,Normal
2026-04-16 05:11:02.428599,101,22.8,287,Normal
2026-04-16 05:12:02.428599,101,22.3,308,Normal
